Tick: 0 | WRITE to 0x91 with value 0x7
Tick: 3739 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3739 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3739 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3739 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3739 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3740 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3752 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3765 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3777 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3777 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3777 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3777 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3778 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3790 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3803 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3816 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3828 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3829 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3841 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3854 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3866 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3866 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3866 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3866 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3867 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3879 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3880 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3880 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3880 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3880 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3892 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3905 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3917 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3918 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3930 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3943 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3955 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3955 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3955 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3955 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3956 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3968 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3969 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3981 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 3 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 0 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 1 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 2 | Port 91h: 0x87
Tick: 3994 | Checking Chan: 3 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 0 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 1 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 2 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 3 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 0 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 1 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 2 | Port 91h: 0x87
Tick: 4006 | Checking Chan: 3 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 0 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 1 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 2 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 3 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 0 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 1 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 2 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 3 | Port 91h: 0x87
Tick: 4007 | Checking Chan: 0 | Port 91h: 0x87
